cell,formula,cached_value
B489,,25mm E/F PE End Cap
C489,,ea
E489,,2
F489,=E489*D489,0
B490,,25mm E/F PE End Plug
C490,,ea
E490,,8.5
F490,=E490*D490,0
A491,,HIDDEN
C491,,ea
E491,,4
F491,=E491*D491,0
B492,,100mm CU Crimp 90 DEG FxF Elbow
F492,=E492*D492,0
B493,,100mm CU Crimp 45 DEG FxF Elbow
C493,,ea
E493,,137
F493,=E493*D493,0
B494,,100mm CU Crimp Tee
C494,,ea
E494,,139.5
F494,=E494*D494,0
B495,,100x50x100 CU Crimp Tee
C495,,ea
E495,,183
F495,=E495*D495,0
B496,,100x50 CU Crimp Reducer
C496,,ea
E496,,184.5
F496,=E496*D496,0
B497,,100mm CU Crimp Repair Coupling
C497,,ea
E497,,56
F497,=E497*D497,0
B498,,100mm CU Crimp Coupling
C498,,ea
E498,,103
F498,=E498*D498,0
B499,,100Cu x 100Flange CU Crimp Coupling
C499,,ea
E499,,95
F499,=E499*D499,0
B500,,80mm x 65mm Cu Reducer 
C500,,ea
E500,,100
F500,=E500*D500,0
B501,,65mm Cu Crimp Tee 
C501,,ea
E501,,130.1
F501,=E501*D501,0
B502,,65mmX 50 Cu WAT Crimp Reducer
C502,,ea
E502,,60
F502,=E502*D502,0
B503,,65mmX 32 Cu WAT Crimp Reducer
C503,,ea
E503,,55
F503,=E503*D503,0
B504,,65 mmX 20 Cu WAT Crimp Reducer
C504,,ea
E504,,50
F504,=E504*D504,0
B505,,50mm CU Crimp 90 DEG FxF Elbow
C505,,ea
E505,,99.5
F505,=E505*D505,0
B506,,50mm CU Crimp 45 DEG FxF Elbow
C506,,ea
E506,,33.5
F506,=E506*D506,0
B507,,50mm CU Crimp Tee
C507,,ea
E507,,56.35
F507,=E507*D507,0
B508,,50x40x50 CU Crimp Tee
C508,,ea
E508,,60.5
F508,=E508*D508,0
B509,,50x40x40 CU Crimp Tee
C509,,ea
E509,,61
F509,=E509*D509,0
B510,,50x32x50 CU Crimp Tee
C510,,ea
E510,,65
F510,=E510*D510,0
B511,,50x32x32 CU Crimp Tee
C511,,ea
E511,,65
F511,=E511*D511,0
B512,,50x32x40 CU Crimp Tee
C512,,ea
E512,,65
F512,=E512*D512,0
B513,,50x25x50 CU Crimp Tee
C513,,ea
E513,,65
F513,=E513*D513,0
B514,,50x20x50 CU Crimp Tee
C514,,ea
E514,,45
F514,=E514*D514,0
B515,,50x15x50 CU Crimp Tee
C515,,ea
E515,,55
F515,=E515*D515,0
B516,,50x40 CU Crimp Reducer
C516,,ea
E516,,55
F516,=E516*D516,0
B517,,50x32 CU Crimp Reducer
C517,,ea
E517,,21.5
F517,=E517*D517,0
B518,,50x25 CU Crimp Reducer
C518,,ea
E518,,34.92
F518,=E518*D518,0
B519,,50x20 CU Crimp Reducer
C519,,ea
E519,,35
F519,=E519*D519,0
B520,,50x15 CU Crimp Reducer
C520,,ea
E520,,22
F520,=E520*D520,0
B521,,50Cu x 50Mi CU Crimp Adapter
C521,,ea
E521,,22
F521,=E521*D521,0
B522,,50Cu x 50Fi CU Crimp Adapter
C522,,ea
E522,,78
F522,=E522*D522,0
B523,,50mm CU Crimp Repair Coupling
C523,,ea
E523,,89
F523,=E523*D523,0
B524,,50mm CU Crimp Coupling
C524,,ea
E524,,21
F524,=E524*D524,0
B525,,50Cu x 50Flange CU Crimp Coupling
C525,,ea
E525,,21
F525,=E525*D525,0
B526,,50mm CU Crimp Cap
C526,,ea
E526,,0
F526,=E526*D526,0
B527,,50Cu x W69/Barrell Barrell Union CU Crimp
C527,,ea
E527,,0
F527,=E527*D527,0
B528,,40mm CU Crimp 90 DEG FxF Elbow
C528,,ea
E528,,0
F528,=E528*D528,0
B529,,40mm CU Crimp 45 DEG FxF Elbow
C529,,ea
E529,,0
F529,=E529*D529,0
B530,,40mm CU Crimp 90 DEG MxF Elbow
C530,,ea
E530,,0
F530,=E530*D530,0
B531,,40mm CU Crimp 45 DEG MxF Elbow
C531,,ea
E531,,0
F531,=E531*D531,0
B532,,40mm CU Crimp Tee
C532,,ea
E532,,0
F532,=E532*D532,0
B533,,40x32x40 CU Crimp Tee
C533,,ea
E533,,0
F533,=E533*D533,0
B534,,40x32x32 CU Crimp Tee
C534,,ea
E534,,0
F534,=E534*D534,0
B535,,40x32x25 CU Crimp Tee
C535,,ea
E535,,0
F535,=E535*D535,0
B536,,40x25x40 CU Crimp Tee
C536,,ea
E536,,0
F536,=E536*D536,0
B537,,40x25x20 CU Crimp Tee
C537,,ea
E537,,0
F537,=E537*D537,0
B538,,40x20x40 CU Crimp Tee
C538,,ea
E538,,0
F538,=E538*D538,0
B539,,40x15x40 CU Crimp Tee
C539,,ea
E539,,0
F539,=E539*D539,0
B540,,40x32 CU Crimp Reducer
C540,,ea
E540,,0
F540,=E540*D540,0
B541,,40x25 CU Crimp Reducer
C541,,ea
E541,,0
F541,=E541*D541,0
B542,,40x20 CU Crimp Reducer
C542,,ea
E542,,0
F542,=E542*D542,0
B543,,40x15 CU Crimp Reducer
C543,,ea
E543,,0
F543,=E543*D543,0
B544,,40Cu x 40Mi CU Crimp Adapter
C544,,ea
E544,,0
F544,=E544*D544,0
B545,,40Cu x 40Fi CU Crimp Adapter
C545,,ea
E545,,0
F545,=E545*D545,0
B546,,40mm CU Crimp Repair Coupling
C546,,ea
E546,,0
F546,=E546*D546,0
B547,,40mm CU Crimp Coupling
C547,,ea
E547,,0
F547,=E547*D547,0
B548,,40Cu x 40Flange CU Crimp Coupling
C548,,ea
E548,,0
F548,=E548*D548,0
B549,,40mm CU Crimp Cap
C549,,ea
E549,,0
F549,=E549*D549,0
B550,,40Cu x W69/Barrell Barrell Union CU Crimp
C550,,ea
E550,,0
F550,=E550*D550,0
B551,,32mm CU Crimp 90 DEG FxF Elbow
C551,,ea
E551,,0
F551,=E551*D551,0
B552,,32mm CU Crimp 45 DEG FxF Elbow
C552,,ea
E552,,0
F552,=E552*D552,0
B553,,32mm CU Crimp 90 DEG MxF Elbow
C553,,ea
E553,,0
F553,=E553*D553,0
B554,,32mm CU Crimp 45 DEG MxF Elbow
C554,,ea
E554,,0
F554,=E554*D554,0
B555,,32mm CU Crimp Tee
C555,,ea
E555,,0
F555,=E555*D555,0
B556,,32x25x32 CU Crimp Tee
C556,,ea
E556,,18.54
F556,=E556*D556,0
B557,,32x25x20 CU Crimp Tee
C557,,ea
E557,,0
F557,=E557*D557,0
B558,,32x20x32 CU Crimp Tee
C558,,ea
E558,,0
F558,=E558*D558,0
B559,,32x20x20 CU Crimp Tee
C559,,ea
E559,,18.35
F559,=E559*D559,0
B560,,32x20x15 CU Crimp Tee
C560,,ea
E560,,0
F560,=E560*D560,0
B561,,32x15x32 CU Crimp Tee
C561,,ea
E561,,0
F561,=E561*D561,0
B562,,32x15x25 CU Crimp Tee
C562,,ea
E562,,0
F562,=E562*D562,0
B563,,32x15x20 CU Crimp Tee
C563,,ea
E563,,0
F563,=E563*D563,0
B564,,32x15x15 CU Crimp Tee
C564,,ea
E564,,0
F564,=E564*D564,0
B565,,COUPLING RED CU KEMPRESS WATER 32MM X 25MM
C565,,ea
E565,,20
F565,=E565*D565,0
B566,,32x20 CU Crimp Reducer
C566,,ea
E566,,16.33
F566,=E566*D566,0
B567,,32x15 CU Crimp Reducer
C567,,ea
E567,,0
F567,=E567*D567,0
B568,,32Cu x 32Mi CU Crimp Adapter
C568,,ea
E568,,0
F568,=E568*D568,0
B569,,32Cu x 32Fi CU Crimp Adapter
C569,,ea
E569,,0
F569,=E569*D569,0
B570,,32mm CU Crimp Repair Coupling
C570,,ea
E570,,0
F570,=E570*D570,0
B571,,32mm CU Crimp Coupling
C571,,ea
E571,,0
F571,=E571*D571,0
B572,,32mm CU Crimp Cap
C572,,ea
E572,,0
F572,=E572*D572,0
B573,,32Cu x W69/Barrell Barrell Union CU Crimp
C573,,ea
E573,,0
F573,=E573*D573,0
B574,,25mm CU Crimp 90 DEG FxF Elbow
C574,,ea
E574,,0
F574,=E574*D574,0
B575,,25mm CU Crimp 45 DEG FxF Elbow
C575,,ea
E575,,0
F575,=E575*D575,0
B576,,25mm CU Crimp 90 DEG MxF Elbow
C576,,ea
E576,,0
F576,=E576*D576,0
B577,,25mm CU Crimp 45 DEG MxF Elbow
C577,,ea
E577,,0
F577,=E577*D577,0
B578,,25mm CU Crimp Tee
C578,,ea
E578,,0
F578,=E578*D578,0
B579,,25x20x25 CU Crimp Tee
C579,,ea
E579,,0
F579,=E579*D579,0
B580,,25x20x20 CU Crimp Tee
C580,,ea
E580,,0
F580,=E580*D580,0
B581,,25x20x15 CU Crimp Tee
C581,,ea
E581,,0
F581,=E581*D581,0
B582,,25x15x25 CU Crimp Tee
C582,,ea
E582,,0
F582,=E582*D582,0
B583,,25x15x20 CU Crimp Tee
C583,,ea
E583,,0
F583,=E583*D583,0
B584,,25x15x15 CU Crimp Tee
C584,,ea
E584,,0
F584,=E584*D584,0
B585,,25x20 CU Crimp Reducer
C585,,ea
E585,,0
F585,=E585*D585,0
B586,,25x15 CU Crimp Reducer
C586,,ea
E586,,0
F586,=E586*D586,0
B587,,25Cu x 25Mi CU Crimp Adapter
C587,,ea
E587,,0
F587,=E587*D587,0
B588,,25Cu x 25Fi CU Crimp Adapter
C588,,ea
E588,,0
F588,=E588*D588,0
B589,,25mm CU Crimp Repair Coupling
C589,,ea
E589,,0
F589,=E589*D589,0
B590,,25mm CU Crimp Coupling
C590,,ea
E590,,0
F590,=E590*D590,0
B591,,25mm CU Crimp Cap
C591,,ea
E591,,0
F591,=E591*D591,0
B592,,25Cu x W69/Barrell Barrell Union CU Crimp
C592,,ea
E592,,0
F592,=E592*D592,0
B593,,20mm CU Crimp 90 DEG FxF Elbow
C593,,ea
E593,,0
F593,=E593*D593,0
B594,,20mm CU Crimp 45 DEG FxF Elbow
C594,,ea
E594,,0
F594,=E594*D594,0
B595,,20mm CU Crimp 90 DEG MxF Elbow
C595,,ea
E595,,0
F595,=E595*D595,0
B596,,20mm CU Crimp 45 DEG MxF Elbow
C596,,ea
E596,,0
F596,=E596*D596,0
B597,,20mm CU Crimp Tee
C597,,ea
E597,,0
F597,=E597*D597,0
B598,,20x15x20 CU Crimp Tee
C598,,ea
E598,,5.61
F598,=E598*D598,0
B599,,20x15x15 CU Crimp Tee
C599,,ea
E599,,0
F599,=E599*D599,0
B600,,20x15 CU Crimp Reducer
C600,,ea
E600,,0
F600,=E600*D600,0
B601,,20Cu x 20Mi CU Crimp Adapter
C601,,ea
E601,,0
F601,=E601*D601,0
B602,,20Cu x 20Fi CU Crimp Adapter
C602,,ea
E602,,0
F602,=E602*D602,0
B603,,20mm CU Crimp Repair Coupling
C603,,ea
E603,,0
F603,=E603*D603,0
B604,,20mm CU Crimp Coupling
C604,,ea
E604,,0
F604,=E604*D604,0
B605,,20mm CU Crimp Cap
C605,,ea
E605,,0
F605,=E605*D605,0
B606,,20Cu x W69/Barrell Barrell Union CU Crimp
C606,,ea
E606,,0
F606,=E606*D606,0
B607,,15mm CU Crimp 90 DEG FxF Elbow
C607,,ea
E607,,0
F607,=E607*D607,0
B608,,15mm CU Crimp 45 DEG FxF Elbow
C608,,ea
E608,,0
F608,=E608*D608,0
B609,,15mm CU Crimp 90 DEG MxF Elbow
C609,,ea
E609,,0
F609,=E609*D609,0
B610,,15mm CU Crimp 45 DEG MxF Elbow
C610,,ea
E610,,0
F610,=E610*D610,0
B611,,15mm CU Crimp Tee
C611,,ea
E611,,0
F611,=E611*D611,0
B612,,15Cu x 15Mi CU Crimp Adapter
C612,,ea
E612,,0
F612,=E612*D612,0
B613,,15Cu x 15Fi CU Crimp Adapter
C613,,ea
E613,,0
F613,=E613*D613,0
B614,,"15Cu Fi BP, wall elbow"
C614,,ea
E614,,0
F614,=E614*D614,0
B615,,"15Cu Mi BP, Wall elbow  - 90 Long"
C615,,ea
E615,,0
F615,=E615*D615,0
B616,,"15Cu Mi BP, Wall elbow  - 120+ Long"
C616,,ea
E616,,0
F616,=E616*D616,0
B617,,15mm CU Crimp Repair Coupling
C617,,ea
E617,,0
F617,=E617*D617,0
B618,,15mm CU Crimp Coupling
C618,,ea
E618,,0
F618,=E618*D618,0
B619,,15mm CU Crimp Cap
C619,,ea
E619,,0
F619,=E619*D619,0
B620,,15Cu x W69/Barrell Barrell Union CU Crimp
C620,,ea
E620,,0
F620,=E620*D620,0
B621,,50mm Ball Valve Fi
C621,,ea
E621,,0
F621,=E621*D621,0
B622,,40mm Ball Valve Fi
C622,,ea
E622,,0
F622,=E622*D622,0
B623,,32mm Ball Valve Fi
C623,,ea
E623,,0
F623,=E623*D623,0
B624,,25mm Ball Valve Fi
C624,,ea
E624,,26.25
F624,=E624*D624,0
B625,,20mm Ball Valve Fi
C625,,ea
E625,,0
F625,=E625*D625,0
B626,,15mm Ball Valve Fi
C626,,ea
E626,,0
F626,=E626*D626,0
B627,,50mm Mi BRS Nipple
C627,,ea
E627,,0
F627,=E627*D627,0
B628,,50mm Fi BRS Socket
C628,,ea
E628,,0
F628,=E628*D628,0
B629,,50mm Mi BRS Union
C629,,ea
E629,,0
F629,=E629*D629,0
B630,,50mm Fi BRS Union
C630,,ea
E630,,0
F630,=E630*D630,0
B631,,50mm BRS Plug
C631,,ea
E631,,0
F631,=E631*D631,0
B632,,50mm BRS Cap
C632,,ea
E632,,0
F632,=E632*D632,0
B633,,40mm Mi BRS Nipple
C633,,ea
E633,,0
F633,=E633*D633,0
B634,,40mm Fi BRS Socket
C634,,ea
E634,,0
F634,=E634*D634,0
B635,,40mm Mi BRS Union
C635,,ea
E635,,0
F635,=E635*D635,0
B636,,40mm Fi BRS Union
C636,,ea
E636,,0
F636,=E636*D636,0
B637,,40mm BRS Plug
C637,,ea
E637,,0
F637,=E637*D637,0
B638,,40mm BRS Cap
C638,,ea
E638,,0
F638,=E638*D638,0
B639,,32mm Mi BRS Nipple
C639,,ea
E639,,0
F639,=E639*D639,0
B640,,32mm Fi BRS Socket
C640,,ea
E640,,0
F640,=E640*D640,0
B641,,32mm Mi BRS Union
C641,,ea
E641,,0
F641,=E641*D641,0
B642,,32mm Fi BRS Union
C642,,ea
E642,,0
F642,=E642*D642,0
B643,,32mm BRS Plug
C643,,ea
E643,,0
F643,=E643*D643,0
B644,,32mm BRS Cap
C644,,ea
E644,,0
F644,=E644*D644,0
B645,,25mm Mi BRS Nipple
C645,,ea
E645,,0
F645,=E645*D645,0
B646,,25mm Fi BRS Socket
C646,,ea
E646,,0
F646,=E646*D646,0
B647,,25mm Mi BRS Union
C647,,ea
E647,,0
F647,=E647*D647,0
B648,,25mm Fi BRS Union
C648,,ea
E648,,0
F648,=E648*D648,0
B649,,25mm BRS Plug
C649,,ea
E649,,0
F649,=E649*D649,0
B650,,25mm BRS Cap
C650,,ea
E650,,0
F650,=E650*D650,0
C651,,ea
E651,,0
F651,=E651*D651,0
B655,,20mm pex Pipe - Black
C655,,m
D655,,158
E655,=434/158,2.7468354430379747
F655,=E655*D655,434
J655,=217*2,434
B656,,20mm pex Pipe - Red 
C656,,m
D656,,66
E656,=231/66,3.5
F656,=E656*D656,231
B657,,15mm Pex pipe - Black
C657,,m
E657,,0
F657,=E657*D657,0
B658,,15mm Pex pipe - Red
C658,,m
E658,,0
F658,=E658*D658,0
B659,,20 pex Elbow
C659,,m
D659,,104
E659,,5.15
F659,=E659*D659,535.6
B660,,20 Pex TEE
C660,,ea
D660,,66
E660,,7.49
F660,=E660*D660,494.34000000000003
B661,,20x15 Pex TEE
C661,,ea
E661,,0
F661,=E661*D661,0
B662,,20 PEX Mi Adapter
C662,,ea
E662,,0
F662,=E662*D662,0
B663,,20 PEX Fi Adapter
C663,,ea
E663,,0
F663,=E663*D663,0
B664,,20x15 Pex Reducer
C664,,ea
E664,,0
F664,=E664*D664,0
B665,,PEX - 32 Cu Crimp Adapter
C665,,ea
D665,,1
E665,,20
F665,=E665*D665,20
B666,,PEX - 25 Cu Crimp Adapter
C666,,ea
D666,,14
E666,,14
F666,=E666*D666,196
B667,,PEX - 20 Cu Crimp Adapter
C667,,ea
D667,,5
E667,,10.05
F667,=E667*D667,50.25
B668,,20 PEXxCU Crimp conversion coupling
C668,,ea
E668,,0
F668,=E668*D668,0
B669,,20 PEX Straight coupling
C669,,ea
E669,,0
F669,=E669*D669,0
B670,,15 Pex Elbow
C670,,ea
E670,,0
F670,=E670*D670,0
B671,,15 Pex TEE
C671,,ea
E671,,0
F671,=E671*D671,0
B672,,15 PEXMi Adapter
C672,,ea
E672,,0
F672,=E672*D672,0
B673,,15 PEX Fi Adapter
C673,,ea
E673,,0
F673,=E673*D673,0
B674,,"15 PEX Fi BP, wall elbow"
C674,,ea
E674,,0
F674,=E674*D674,0
B675,,"15 PEX Mi BP, Wall elbow  - 90 Long"
C675,,ea
E675,,0
F675,=E675*D675,0
B676,,"15 PEX Mi BP, Wall elbow  - 120+ Long"
C676,,ea
E676,,0
F676,=E676*D676,0
B677,,15 PEXxCU Crimp conversion coupling
C677,,ea
E677,,0
F677,=E677*D677,0
B678,,15 PEX Straight coupling
C678,,ea
E678,,0
F678,=E678*D678,0
C679,,ea
E679,,0
F679,=E679*D679,0
B680,,Hose Taps Complete
C680,,ea
D680,,4
E680,,56
F680,=E680*D680,224
B681,,100 FL DICL SLUICE VALVE 
C681,,ea
E681,,202.94
F681,=E681*D681,0
B682,," 125PE*4"" (100mm) - MaxiStub W/Stainless Steel Backing Ring"
C682,,ea
E682,,92.67
F682,=E682*D682,0
B683,,100mm PE*DI Gasket Kit Complete  Parts & Labour
C683,,ea
E683,,24.71
F683,=E683*D683,0
B684,,100mm DI*DI Gasket Kit Complete
C684,,ea
E684,,20
F684,=E684*D684,0
B685,,Valve Spindle Riser - 600Long
C685,,ea
E685,,136.94
F685,=E685*D685,0
B686,,100mm Dual Pillar Hydrant Complete_ RG Base 1500 High w/landing Valves_OPTION
C686,,ea
E686,,365
F686,=E686*D686,0
B687,,125mm PE x 100mm GALV ADAPTER - Acutech Brand
C687,,ea
E687,,201.43
F687,=E687*D687,0
B688,,Red caps and chain - suit 65mm QLD Landing valve
C688,,ea
E688,,5
F688,=E688*D688,0
B689,,RPZD  32mm
C689,,ea
E689,,853
F689,=E689*D689,0
B690,,RPZD  20mm
C690,,ea
D690,,3
E690,,503
F690,=E690*D690,1509
B691,,RPZD 100mm
C691,,ea
E691,,1809.63
F691,=E691*D691,0
B692,,Office - Water & Rough IN
C692,,ea
E692,,1650
F692,=E692*D692,0
B693,,Ofice - NOGINS & Fixings
C693,,ea
E693,,160
F693,=E693*D693,0
B694,,Safety shr fittings
C694,,ea
E694,,750
F694,=E694*D694,0
B695,,In Grnd Fittings misc
C695,,ea
E695,,450
F695,=E695*D695,0
B696,,Abv Grnd Fittings misc
C696,,ea
E696,,1250
F696,=E696*D696,0
B697,,HWU quickie kit
C697,,ea
E697,,190
F697,=E697*D697,0
B698,,TMV
C698,,ea
E698,,412.59
F698,=E698*D698,0
B699,,20mm check valve 
C699,,ea
D699,,4
E699,,80
F699,=E699*D699,320
B700,,20mm Isolavtive valve 
C700,,ea
D700,,3
E700,,18.65
F700,=E700*D700,55.949999999999996
B701,,25mm Isolavtive valve 
C701,,ea
E701,,26.55
F701,=E701*D701,0
B702,,32mm Isolavtive valve 
C702,,ea
D702,,1
E702,,60
F702,=E702*D702,60
B703,,50mm Isolavtive valve 
C703,,ea
E703,,92.1
F703,=E703*D703,0
B704,,450 SQ PIT
C704,,ea
E704,,30
F704,=E704*D704,0
B705,,Dock Office Water Mat
C705,,ea
E705,,1850
F705,=E705*D705,0
B706,,25mm RPZD 
C706,,ea
E706,,1800
F706,=E706*D706,0
F707,=E707*D707,0
B708,,misc. 
C708,,ea
E708,,3800
F708,=E708*D708,0
B709,,150mm isolation valve in valve pit (connect to authority watermain )
C709,,ea
E709,,371.37
F709,=E709*D709,0
B710,,25mm DCW Isolation vlave in valve pit with path box cover 
C710,,ea
E710,=430.67+38.37,469.04
F710,=E710*D710,0
B711,,	25mm water meter in tamper steel cage with isolative valves in both side 
C711,,ea
E711,=141.13+18.87+18.87+480.93,659.8
F711,=E711*D711,0
B712,,TMV in Box
C712,,ea
D712,,10
E712,,587.96
F712,=E712*D712,5879.6
B713,,100 mm Water meter 
C713,,ea
E713,,641.58
F713,=E713*D713,0
B714,,32 valve in pit 
C714,,ea
E714,,50
F714,=E714*D714,0
B715,,50mm control valve 
C715,,ea
E715,,31.71
F715,=E715*D715,0
B716,,TLV under basin 
C716,,ea
E716,,146.09
F716,=E716*D716,0
B717,,AUTOMATIC TRAP PRIMER 
C717,,ea
D717,,2
E717,,99.49
F717,=E717*D717,198.98
F718,=E718*D718,0
B720,,SEWER DRAINAGE - 
B721,,Description
B723,,PIPE DWV PVC S/WELD  150MM - In Grnd 
C723,,m
E723,,14.489999999999998
F723,=E723*D723,0
B724,,PIPE DWV SN8 PVC S/WELD  100MM
C724,,m
D724,,231
E724,,9.5496
F724,=E724*D724,2205.9576
B725,,150MM * 45D PVC JUNCTION 
C725,,ea
E725,,9.66
F725,=E725*D725,0
B726,,100MM * 45D PVC JUNCTION 
C726,,ea
D726,,80
E726,,4.7886
F726,=E726*D726,383.08799999999997
B727,,150MM X 100MM 45D PVC JUNCTION 
C727,,ea
E727,,13.799999999999999
F727,=E727*D727,0
B728,,100*40 PVC DWV JUNCTION 
C728,,ea
D728,,2
E728,,5
F728,=E728*D728,10
B729,,100*50 PVC DWV JUNCTION 
C729,,ea
E729,,6.5274
F729,=E729*D729,0
B730,,100MM * 65 PVC PVC JUNCTION 
C730,,ea
E730,,8.5974
F730,=E730*D730,0
B731,,150MM X 45 Deg Bend 
C731,,ea
E731,,6.8999999999999995
F731,=E731*D731,0
B732,,150MM X 90 Deg Bend 
C732,,ea
E732,,6.8999999999999995
F732,=E732*D732,0
B733,,100MM X 90Deg Bend
C733,,ea
D733,,75
E733,,2.5667999999999997
F733,=E733*D733,192.51
B734,,100MM X 45Deg Bend
C734,,ea
D734,,66
E734,,2.33082
F734,=E734*D734,153.83412
B735,,DWV PIPE REDUCER 150X100mm
C735,,ea
E735,,5.52
F735,=E735*D735,0
B736,,DWV PIPE REDUCER 100 X 50mm
C736,,ea
D736,,3
E736,,2.6771999999999996
F736,=E736*D736,8.0316
B737,,DWV PIPE REDUCER 100 X 40mm
C737,,ea
D737,,1
E737,,2
F737,=E737*D737,2
B738,,PIPE DWV PVC S/WELD  100MM - In Grnd 
C738,,m
E738,,6.8999999999999995
F738,=E738*D738,0
B739,,PIPE DWV PVC S/WELD  65MM - In Grnd 
C739,,m
E739,,5.52
F739,=E739*D739,0
B740,,63 HDPE PN12.5 SDR11 - BLACK or CREAM - In Grnd 
C740,,m
E740,,8.7354
F740,=E740*D740,0
B741,,PIPE DWV PVC S/WELD  50mm
C741,,m
D741,,13
E741,,3.726
F741,=E741*D741,48.438
B742,,PIPE DWV PVC S/WELD  40mm
C742,,m
D742,,26
E742,,2.8979999999999997
F742,=E742*D742,75.34799999999998
B743,,65MM * 45D PVC JUNCTION 
C743,,ea
E743,,3.5
F743,=E743*D743,0
B744,,50MM * 45D PVC JUNCTION 
C744,,ea
E744,,3
F744,=E744*D744,0
B745,,DWV BEND 65X 45 DEG
C745,,ea
E745,,2.3322
F745,=E745*D745,0
B746,,DWV BEND 65X 90 DEG
C746,,ea
E746,,2.33
F746,=E746*D746,0
B747,,DWV BEND 40 X 45 DEG
C747,,ea
D747,,18
E747,,4
F747,=E747*D747,72
B748,,DWV BEND 40 X 85 DEG
C748,,ea
D748,,18
E748,,4.14
F748,=E748*D748,74.52
B749,,DWV BEND 50 X 45 DEG
C749,,ea
D749,,8
E749,,0.9384
F749,=E749*D749,7.5072
B750,,DWV BEND 50 X85 DEG 
C750,,ea
D750,,7
E750,,11.716199999999999
F750,=E750*D750,82.01339999999999
B751,,50mm Condensate INSULATION
C751,,m
E751,,14
F751,=E751*D751,0
B752,,100mm Condensate INSULATION
C752,,m
E752,,6
F752,=E752*D752,0
F753,=E753*D753,0
B754,,150mm - Gas Tight H/D Cast Iron Clearout (Peepeye)
C754,,ea
E754,,40
F754,=E754*D754,0
B755,,150mm Clear Out Cover - L/D - Brass
C755,,ea
E755,,30
F755,=E755*D755,0
B756,,100mm - Gas Tight H/D Cast Iron Clearout (Peepeye)
C756,,ea
D756,,18
E756,,33
F756,=E756*D756,594
B757,,100mm Clear Out Cover - L/D - Brass
C757,,ea
D757,,18
E757,,23.26
F757,=E757*D757,418.68
B758,,100 mm Inspection Opening 
C758,,ea
D758,,10
E758,,50
F758,=E758*D758,500
B759,,100mm Trapped point - 100mm Gully Trap
C759,,ea
E759,,7.65
F759,=E759*D759,0
B760,,FWG - 100mm Gully Trap
C760,,ea
E760,,7.65
F760,=E760*D760,0
B761,,FWG - 100mm 4-way Riser
C761,,ea
D761,,9
E761,,13.59
F761,=E761*D761,122.31
B762,,FWG - Grate - Tile Insert 100*100 Chrome Plated
C762,,ea
E762,,0
F762,=E762*D762,0
B763,,In-Wall TD & View Panel - SS
C763,,ea
D763,,2
E763,,75
F763,=E763*D763,150
F764,=E764*D764,0
B765,,100mm PVC 10mm nut hanging clip
C765,,ea
E765,,2
F765,=E765*D765,0
B766,,50mm PVC 10mm nut hanging clip
C766,,ea
E766,,1.5
F766,=E766*D766,0
B767,,10mm Zinc Threaded Rod
C767,,m
E767,=E645,0
F767,=E767*D767,0
F768,=E768*D768,0
B769,,Glue - Blue - 4Ltr
C769,,ea
E769,,26.4
F769,=E769*D769,0
B770,,Primer - Red - 4Ltr
C770,,ea
E770,,23
F770,=E770*D770,0
B771,,Detectable SEWER Marker Tape - 250m
C771,,ea
E771,,75
F771,=E771*D771,0
B772,,100mm AbleFlex Roll 
C772,,ea
E772,,22
F772,=E772*D772,0
B773,,Concrete Mix bag
C773,,ea
E773,,10
F773,=E773*D773,0
F774,=E774*D774,0
B775,,External Sewer Mains fitting
C775,,ea
E775,,520
F775,=E775*D775,0
B776,,Vents Complete
C776,,ea
E776,,230
F776,=E776*D776,0
B777,,Office Drainage mat
C777,,ea
E777,,2800
F777,=E777*D777,0
B778,,Dock Office Drainage Mat
C778,,ea
E778,,950
F778,=E778*D778,0
B779,,misc. 
C779,,ea
E779,,1250
F779,=E779*D779,0
B780,,Overflow Gully 
C780,,ea
D780,,1
E780,,200
F780,=E780*D780,200
B781,,COS
C781,,ea
E781,,120
F781,=E781*D781,0
B782,,Tundish 
C782,,ea
E782,,61.33
F782,=E782*D782,0
B783,,SIVEL EXPANSION JOINT
C783,,ea
D783,,1
E783,,100
F783,=E783*D783,100
B784,,FWG
C784,,ea
D784,,1
E784,,250
F784,=E784*D784,250
B785,,Basket trap 
C785,,ea
D785,,12
E785,,250
F785,=E785*D785,3000
B786,,Fire Collars & Misc
C786,,ea
E786,,300
F786,=E786*D786,0
B787,,plaster /slip trap 
C787,,ea
E787,,1200
F787,=E787*D787,0
B788,, Basket Arrestors for Floor Drains
C788,,ea
E788,,350
F788,=E788*D788,0
B793,,Vent 
B794,,Description
B796,,PIPE DWV SN8 PVC S/WELD  100MM
C796,,m
D796,,17
E796,,9.5496
F796,=E796*D796,162.3432
B797,,PIPE DWV PVC S/WELD  50mm
C797,,m
D797,,1
E797,,3.726
F797,=E797*D797,3.726
B798,,100MM X 90Deg Bend
C798,,ea
D798,,12
E798,,2.5667999999999997
F798,=E798*D798,30.801599999999997
B799,,100MM X 45Deg Bend
C799,,ea
D799,,6
E799,,2.33082
F799,=E799*D799,13.98492
B800,,100MM * 45D PVC JUNCTION 
C800,,ea
D800,,1
E800,,4.7886
F800,=E800*D800,4.7886
B801,,DWV BEND 50 X85 DEG 
C801,,ea
D801,,1
E801,,11.716199999999999
F801,=E801*D801,11.716199999999999
